Sample_ID	Exp_level	Cancer_type	Tissue_type
TCGA-XK-AAJT-01A-11R-A41O-07	1.42284514783521	PRAD	Cancer
TCGA-55-6971-01A-11R-1949-07	19.1879109384392	LUAD	Cancer
TCGA-AB-2909-03A-01T-0744-13	1.76961181800115	LAML	Cancer
TCGA-MP-A4TI-01A-21R-A24X-07	18.8831597711448	LUAD	Cancer
TCGA-V1-A9Z7-01A-11R-A41O-07	1.42806628077187	PRAD	Cancer
TCGA-CC-A9FS-01A-11R-A37K-07	1.32201937312257	LIHC	Cancer
TCGA-CN-4725-01A-01R-1436-07	0.302310292308868	HNSC	Cancer
TCGA-DU-7011-01A-11R-2027-07	0.78607207447435	LGG	Cancer
TCGA-CJ-4868-01A-01R-1305-07	18.0284922167247	KIRC	Cancer
TCGA-FE-A230-01A-11R-A14Y-07	4.32071133943628	THCA	Cancer
TCGA-IM-A41Y-01A-11R-A23W-07	0.515400712808738	THCA	Cancer
TCGA-BH-A1EO-01A-11R-A137-07	0.856620873895471	BRCA	Cancer
TCGA-KO-8406-01A-11R-2315-07	0.626232655645523	KICH	Cancer
TCGA-2Y-A9GU-01A-11R-A38B-07	0.987400749264595	LIHC	Cancer
TCGA-OR-A5LN-01A-11R-A29S-07	3.38336776563182	ACC	Cancer
TCGA-KK-A6E3-01A-21R-A30B-07	1.69882793867371	PRAD	Cancer
TCGA-D3-A3C6-06A-12R-A18U-07	0.76401080237287	SKCM	Cancer
TCGA-EK-A2H1-01A-11R-A180-07	12.8325353985458	CESC	Cancer
TCGA-86-8673-01A-11R-2403-07	10.2796731073928	LUAD	Cancer
TCGA-MI-A75E-01A-11R-A32O-07	2.31977063438113	LIHC	Cancer
TCGA-A5-A2K7-01A-11R-A180-07	1.21579927305615	UCEC	Cancer
TCGA-04-1517-01A-01R-1565-13	0.122597524111313	OV	Cancer
TCGA-44-2655-11A-01R-1758-07	7.8179176504198	LUAD	Normal
TCGA-EE-A2M8-06A-12R-A18S-07	69.9297993912999	SKCM	Cancer
TCGA-F5-6811-01A-11R-1830-07	1.72915801805573	READ	Cancer
TCGA-DJ-A3VG-01A-11R-A23N-07	1.6734083119076	THCA	Cancer
TCGA-IK-7675-01A-11R-2090-07	0.161939801395376	LGG	Cancer
TCGA-57-1582-01A-01R-1566-13	0.53450410601131	OV	Cancer
TCGA-99-8028-01A-11R-2241-07	19.8942399381943	LUAD	Cancer
TCGA-DJ-A3VJ-01A-11R-A23N-07	1.35002879199655	THCA	Cancer
TCGA-E1-5303-01A-01R-1470-07	0.159892650121334	LGG	Cancer
TCGA-A2-A3XY-01A-11R-A239-07	3.91735153532976	BRCA	Cancer
TCGA-OR-A5JB-01A-11R-A29S-07	12.8415043816545	ACC	Cancer
TCGA-73-7498-01A-12R-2187-07	3.02194892933619	LUAD	Cancer
TCGA-KK-A8II-01A-11R-A36G-07	0.646995255103842	PRAD	Cancer
TCGA-OR-A5JW-01A-11R-A29S-07	0.369982873750213	ACC	Cancer
TCGA-C5-A7X8-01A-11R-A36F-07	2.2001996612196	CESC	Cancer
TCGA-AO-A12F-01A-11R-A115-07	2.49062128979072	BRCA	Cancer
TCGA-EJ-7328-11A-01R-2118-07	1.8536458799131	PRAD	Normal
TCGA-HU-A4HB-11A-11R-A251-31	0.703990237221084	STAD	Normal
TCGA-EL-A3GX-01A-11R-A206-07	1.97213508856195	THCA	Cancer
TCGA-AR-A0TX-01A-11R-A084-07	6.25400974430112	BRCA	Cancer
TCGA-ZF-AA4R-01A-11R-A38B-07	0.980422970980004	BLCA	Cancer
TCGA-EL-A3H5-01A-11R-A206-07	1.95482244985316	THCA	Cancer
TCGA-D5-6931-01A-11R-1928-07	3.54964262283793	COAD	Cancer
TCGA-AR-A0TP-01A-11R-A084-07	0.306237145200544	BRCA	Cancer
TCGA-UY-A8OC-01A-11R-A36F-07	1.39796630552421	BLCA	Cancer
TCGA-KN-8435-01A-11R-2315-07	0.321474136652052	KICH	Cancer
TCGA-CN-5361-01A-01R-1436-07	5.24577454755898	HNSC	Cancer
TCGA-44-6775-01A-11R-1858-07	2.25002693707025	LUAD	Cancer
TCGA-VP-A878-01A-31R-A352-07	1.72426798775599	PRAD	Cancer
TCGA-35-4122-01A-01R-1107-07	8.46795493017311	LUAD	Cancer
TCGA-GL-A9DD-01A-11R-A37K-07	5.19561021762593	KIRP	Cancer
TCGA-HT-A74J-01A-12R-A32Q-07	0.140425705631509	LGG	Cancer
TCGA-CM-5860-01A-01R-1653-07	1.7417516787417	COAD	Cancer
TCGA-AB-3002-03A-01T-0736-13	5.75084173957153	LAML	Cancer
TCGA-13-1477-01A-01R-1565-13	0.248991543846398	OV	Cancer
TCGA-AQ-A04H-01B-11R-A10J-07	0.969604229421118	BRCA	Cancer
TCGA-HC-7745-01A-11R-2118-07	2.51117399539752	PRAD	Cancer
TCGA-CJ-4882-01A-02R-1426-07	16.4671422925433	KIRC	Cancer
TCGA-D7-A4YY-01A-11R-A251-31	3.03842467506903	STAD	Cancer
TCGA-OR-A5LP-01A-11R-A29S-07	2.03771331386381	ACC	Cancer
TCGA-D3-A51T-06A-11R-A266-07	3.14816096913961	SKCM	Cancer
TCGA-QH-A6CS-01A-11R-A31N-07	0.177142597013242	LGG	Cancer
TCGA-J7-6720-01A-11R-2139-07	3.4007862250198	KIRP	Cancer
TCGA-ZP-A9CZ-01A-11R-A38B-07	3.54026524803165	LIHC	Cancer
TCGA-AB-2844-03A-01T-0736-13	2.93563605321374	LAML	Cancer
TCGA-CJ-4894-01A-01R-1305-07	21.8895307654608	KIRC	Cancer
TCGA-GR-7351-01A-11R-2213-07	17.8717897096846	DLBC	Cancer
TCGA-RP-A694-06A-11R-A311-07	6.80945629367138	SKCM	Cancer
TCGA-D3-A1Q3-06A-11R-A18T-07	5.82514720951026	SKCM	Cancer
TCGA-BP-4777-01A-01R-1289-07	27.0445262340054	KIRC	Cancer
TCGA-D3-A5GT-01A-12R-A311-07	0.290257304748888	SKCM	Cancer
TCGA-A6-5665-11A-01R-1653-07	3.16223211867181	COAD	Normal
TCGA-G4-6297-01A-11R-1723-07	9.84001365204061	COAD	Cancer
TCGA-DS-A3LQ-01A-21R-A21T-07	2.21900689038491	CESC	Cancer
TCGA-Y8-A895-01A-11R-A36F-07	1.16118499586385	KIRP	Cancer
TCGA-69-A59K-01A-11R-A262-07	4.08561906849632	LUAD	Cancer
TCGA-MY-A913-01A-11R-A37O-07	11.4026659317909	CESC	Cancer
TCGA-G2-A3VY-01A-11R-A22U-07	0.143718750343452	BLCA	Cancer
TCGA-UZ-A9PO-01A-11R-A38C-07	2.22717911099401	KIRP	Cancer
TCGA-EA-A44S-01A-12R-A26T-07	5.26943622642883	CESC	Cancer
TCGA-DI-A2QT-01A-12R-A19W-07	0.854052799334865	UCEC	Cancer
TCGA-75-7025-01A-12R-1949-07	28.3370294557238	LUAD	Cancer
TCGA-63-A5MT-01A-21R-A26W-07	2.25553206172476	LUSC	Cancer
TCGA-EM-A3FL-01A-11R-A21D-07	0.578457251180986	THCA	Cancer
TCGA-D1-A17F-01A-11R-A12I-07	1.03514317230218	UCEC	Cancer
TCGA-VS-A94Z-01A-11R-A38B-07	70.6125745837331	CESC	Cancer
TCGA-P5-A737-01A-11R-A32Q-07	0.203622795445378	LGG	Cancer
TCGA-GC-A3RB-01A-12R-A220-07	1.07531825589408	BLCA	Cancer
TCGA-H9-7775-01A-11R-2118-07	0.487567465267459	PRAD	Cancer
TCGA-MK-A4N6-01A-11R-A250-07	2.40912074418973	THCA	Cancer
TCGA-63-A5MJ-01A-11R-A27Q-07	2.94638117667756	LUSC	Cancer
TCGA-25-1627-01A-01R-1566-13	0.410171581665665	OV	Cancer
TCGA-23-1111-01A-01R-1567-13	0.303839114046534	OV	Cancer
TCGA-BF-AAP0-06A-11R-A39D-07	21.0124251890215	SKCM	Cancer
TCGA-BJ-A3PR-11A-11R-A220-07	6.26139436619356	THCA	Normal
TCGA-27-1834-01A-01R-1850-01	1.64280825369975	GBM	Cancer
TCGA-EE-A2GU-06A-11R-A18T-07	48.019167777968	SKCM	Cancer
TCGA-AX-A1CA-01A-12R-A137-07	2.08385555444412	UCEC	Cancer
TCGA-EY-A2ON-01A-21R-A18M-07	4.18715154946171	UCEC	Cancer
TCGA-CE-A482-01A-11R-A23W-07	1.36442025326995	THCA	Cancer
TCGA-AD-6889-01A-11R-1928-07	1.54280244089777	COAD	Cancer
TCGA-DU-6404-01A-11R-1708-07	1.22452120095522	LGG	Cancer
TCGA-2Z-A9J5-01A-21R-A38C-07	5.72542021527974	KIRP	Cancer
TCGA-33-4532-01A-01R-1201-07	2.28100687248668	LUSC	Cancer
TCGA-CJ-4912-01A-01R-1426-07	5.22030474417202	KIRC	Cancer
TCGA-BP-4971-01A-01R-1334-07	6.31663412022353	KIRC	Cancer
TCGA-BR-8371-01A-11R-2343-13	1.09143736695647	STAD	Cancer
TCGA-09-2053-01C-01R-1568-13	2.70259780248173	OV	Cancer
TCGA-HT-7476-01A-11R-2027-07	0.816439177891403	LGG	Cancer
TCGA-A4-A7UZ-01A-12R-A355-07	7.32921120052644	KIRP	Cancer
TCGA-BG-A18C-01A-11R-A12I-07	3.22776261686114	UCEC	Cancer
TCGA-94-A5I6-01A-21R-A27Q-07	1.75827788976617	LUSC	Cancer
TCGA-AG-3582-01A-01R-0821-07	1.39392881023375	READ	Cancer
TCGA-AB-2996-03A-01T-0735-13	7.16104927918758	LAML	Cancer
TCGA-85-A4CL-01A-41R-A26W-07	16.3070348975923	LUSC	Cancer
TCGA-CQ-7065-01A-11R-2081-07	0.207742241288391	HNSC	Cancer
TCGA-EE-A3AH-06A-11R-A18S-07	0.351577553430995	SKCM	Cancer
TCGA-BC-A217-01A-11R-A155-07	2.70384261861744	LIHC	Cancer
TCGA-BP-4162-01A-02R-1325-07	25.8731861880353	KIRC	Cancer
TCGA-XF-A9SM-01A-11R-A42T-07	24.263116893801	BLCA	Cancer
TCGA-05-5425-01A-02R-1628-07	13.4876304711281	LUAD	Cancer
TCGA-44-2656-01B-06R-A277-07	5.266999492017	LUAD	Cancer
TCGA-EB-A44O-01A-11R-A266-07	1.66306954656762	SKCM	Cancer
TCGA-61-1721-01A-01R-1569-13	1.73711705513864	OV	Cancer
TCGA-CV-7250-11A-01R-2016-07	4.57188312812397	HNSC	Normal
TCGA-D1-A1O8-01A-11R-A14D-07	29.7071859438225	UCEC	Cancer
TCGA-D8-A1JU-01A-11R-A13Q-07	3.25341888049151	BRCA	Cancer
TCGA-PE-A5DE-01A-11R-A27Q-07	14.6336599585922	BRCA	Cancer
TCGA-A2-A25A-01A-12R-A16F-07	2.66353214799115	BRCA	Cancer
TCGA-C5-A7X5-01A-11R-A36F-07	0.502646262755766	CESC	Cancer
TCGA-BH-A0E9-01B-11R-A115-07	2.2131278352191	BRCA	Cancer
TCGA-13-0913-02A-01R-1564-13	0.806605381348799	OV	Cancer
TCGA-50-5936-11A-01R-1628-07	29.9897764403257	LUAD	Normal
TCGA-B5-A3FH-01A-11R-A19W-07	2.24630824598822	UCEC	Cancer
TCGA-5M-AAT5-01A-21R-A41B-07	0.47098793810199	COAD	Cancer
TCGA-78-7220-01A-11R-2039-07	4.4553319056899	LUAD	Cancer
TCGA-WY-A859-01A-12R-A36H-07	0.0673495512009079	LGG	Cancer
TCGA-EM-A3FJ-01A-11R-A21D-07	1.07846590333894	THCA	Cancer
TCGA-B0-4815-01A-01R-1503-07	32.3625919693153	KIRC	Cancer
TCGA-DB-A4X9-01A-11R-A26U-07	0.0853230958469113	LGG	Cancer
TCGA-EB-A44N-01A-11R-A266-07	3.75322382426316	SKCM	Cancer
TCGA-BR-4370-01A-01R-1157-13	2.99148738432811	STAD	Cancer
TCGA-BH-A204-11A-53R-A157-07	1.68752849312758	BRCA	Normal
TCGA-D8-A142-01A-11R-A115-07	1.68734045815757	BRCA	Cancer
TCGA-FG-A4MW-01A-11R-A26U-07	0.222408552048172	LGG	Cancer
TCGA-AB-2890-03A-01T-0735-13	64.19925930844	LAML	Cancer
TCGA-DA-A3F5-06A-11R-A20F-07	3.51962801897402	SKCM	Cancer
TCGA-AA-3525-01A-02R-0826-07	2.26837152302695	COAD	Cancer
TCGA-26-5136-01B-01R-1850-01	2.00305959381806	GBM	Cancer
TCGA-KS-A4ID-01A-11R-A250-07	4.59118877894579	THCA	Cancer
TCGA-FG-A6J3-01A-11R-A31N-07	2.38519769595361	LGG	Cancer
TCGA-A6-2679-01A-02R-1410-07	8.03227034788942	COAD	Cancer
TCGA-44-2656-01A-02R-0946-07	16.0957413527701	LUAD	Cancer
TCGA-W5-AA34-11A-11R-A41I-07	1.78360491279586	CHOL	Normal
TCGA-DE-A69K-01A-11R-A39I-07	1.17937230716486	THCA	Cancer
TCGA-E9-A1NA-01A-11R-A144-07	0.850737907905672	BRCA	Cancer
TCGA-N5-A4RS-01A-11R-A28V-07	0.321300655151499	UCS	Cancer
TCGA-DS-A0VM-01A-11R-A10U-07	8.95655381743898	CESC	Cancer
TCGA-EB-A5SG-06A-11R-A311-07	101.357267645762	SKCM	Cancer
TCGA-E2-A106-01A-11R-A10J-07	0.260491113893969	BRCA	Cancer
TCGA-EM-A3FM-01A-11R-A21D-07	1.27593686770601	THCA	Cancer
TCGA-X7-A8D7-11A-11R-A42C-07	13.017182461964	THYM	Normal
TCGA-ET-A3BS-01A-11R-A206-07	6.2130367846272	THCA	Cancer
TCGA-EA-A3HU-01A-11R-A213-07	81.5778485118543	CESC	Cancer
TCGA-HW-A5KJ-01A-12R-A27Q-07	1.80526755228018	LGG	Cancer
TCGA-FG-A4MT-02A-11R-A29R-07	0.283399730640572	LGG	Cancer
TCGA-29-1707-02A-01R-1567-13	1.18803701294504	OV	Cancer
TCGA-G4-6306-01A-11R-1774-07	3.83426261239102	COAD	Cancer
TCGA-D8-A27P-01A-11R-A16F-07	0.486694533568018	BRCA	Cancer
TCGA-A8-A07W-01A-11R-A00Z-07	2.27925634696732	BRCA	Cancer
TCGA-94-A5I4-01A-11R-A26W-07	0.825200349980372	LUSC	Cancer
TCGA-EM-A2P1-06A-11R-A206-07	4.80524806457925	THCA	Cancer
TCGA-55-6983-11A-01R-1949-07	8.87477889904058	LUAD	Normal
TCGA-IN-A7NR-01A-11R-A354-31	2.16746541247491	STAD	Cancer
TCGA-NC-A5HR-01A-21R-A26W-07	2.38366848075815	LUSC	Cancer
TCGA-AJ-A3NC-11A-11R-A22K-07	4.76863853684337	UCEC	Normal
TCGA-GM-A2DO-01A-11R-A18M-07	13.9725018572186	BRCA	Cancer
TCGA-44-6147-01A-11R-A278-07	3.64200815335939	LUAD	Cancer
TCGA-AA-3492-01A-01R-1410-07	4.27990123507374	COAD	Cancer
TCGA-AB-2921-03A-01T-0740-13	4.88274809618465	LAML	Cancer
TCGA-D6-6516-01A-11R-1873-07	11.1440183926558	HNSC	Cancer
TCGA-B5-A3FD-01A-11R-A19W-07	1.21156762977451	UCEC	Cancer
TCGA-44-6147-01B-06R-A277-07	2.11287935233775	LUAD	Cancer
TCGA-C4-A0F1-01A-11R-A034-07	1.91368992513806	BLCA	Cancer
TCGA-EA-A5FO-01A-21R-A28H-07	0.732741225397172	CESC	Cancer
TCGA-B6-A0X0-01A-21R-A115-07	0.498268283685448	BRCA	Cancer
TCGA-05-4427-01A-21R-1858-07	3.78649704589431	LUAD	Cancer
TCGA-AC-A3QQ-01B-06R-A22O-07	1.19285402735105	BRCA	Cancer
TCGA-2Z-A9JR-01A-12R-A42S-07	3.46487021301109	KIRP	Cancer
TCGA-66-2795-01A-02R-0980-07	2.76225791475166	LUSC	Cancer
TCGA-VS-A952-01A-11R-A38B-07	1.05238592925953	CESC	Cancer
TCGA-DU-A6S3-01A-12R-A32Q-07	0.618492643641556	LGG	Cancer
TCGA-GM-A3NY-01A-11R-A21T-07	0.612386920634205	BRCA	Cancer
TCGA-DM-A28F-01A-11R-A32Y-07	0.658232385072131	COAD	Cancer
TCGA-BB-A6UM-01A-12R-A34R-07	12.9038257960203	HNSC	Cancer
TCGA-HN-A2OB-01A-21R-A27Q-07	1.9863721490444	BRCA	Cancer
TCGA-12-3652-01A-01R-1849-01	0.641212896747936	GBM	Cancer
TCGA-BA-4075-01A-01R-1436-07	1.06986563840493	HNSC	Cancer
TCGA-D8-A1JI-01A-11R-A13Q-07	0.575286578333035	BRCA	Cancer
TCGA-CV-A45V-01A-21R-A24Z-07	6.5912200111496	HNSC	Cancer
TCGA-AB-2896-03B-01T-0751-13	5.29754533390362	LAML	Cancer
TCGA-QK-AA3K-01A-11R-A39I-07	5.16656805753606	HNSC	Cancer
TCGA-FD-A43X-01A-11R-A23W-07	0.29570071990604	BLCA	Cancer
TCGA-KL-8331-01A-11R-2315-07	0.919369383855071	KICH	Cancer
TCGA-BF-AAP6-01A-11R-A40A-07	0.6354518043067	SKCM	Cancer
TCGA-A5-A0GJ-01A-11R-A040-07	2.37672092910471	UCEC	Cancer
TCGA-GS-A9TX-01A-11R-A38C-07	27.1525660971158	DLBC	Cancer
TCGA-EM-A2P2-01A-11R-A206-07	0.12891468570871	THCA	Cancer
TCGA-C5-A1M5-01A-11R-A13Y-07	4.54700770119762	CESC	Cancer
TCGA-49-4512-11A-01R-1858-07	9.37260797726505	LUAD	Normal
TCGA-AQ-A1H2-01A-11R-A13Q-07	0.695394996132345	BRCA	Cancer
TCGA-HC-7081-01A-11R-1965-07	2.69815877605098	PRAD	Cancer
TCGA-MI-A75I-01A-11R-A32O-07	0.878068935650029	LIHC	Cancer
TCGA-28-5204-01A-01R-1850-01	1.55796634127698	GBM	Cancer
TCGA-ZG-A9LU-01A-11R-A41O-07	2.29715761024729	PRAD	Cancer
TCGA-EX-A69L-01A-11R-A32P-07	14.3061244261413	CESC	Cancer
TCGA-DU-6399-01A-12R-1708-07	0.520742492419106	LGG	Cancer
TCGA-77-7142-01A-11R-2045-07	2.90213210486902	LUSC	Cancer
TCGA-HE-7128-01A-11R-1965-07	13.9921371961327	KIRP	Cancer
TCGA-ZJ-AAXT-01A-11R-A42T-07	4.14207669121371	CESC	Cancer
TCGA-A3-3385-01A-02R-1420-07	3.09361210193929	KIRC	Cancer
TCGA-EL-A3ZK-11A-11R-A23N-07	4.30642961621029	THCA	Normal
TCGA-VQ-AA69-01A-11R-A414-31	8.25584969811482	STAD	Cancer
TCGA-05-4398-01A-01R-1206-07	3.22387036976598	LUAD	Cancer
TCGA-G4-6302-01A-11R-1723-07	3.00624151679773	COAD	Cancer
TCGA-XK-AAJR-01A-11R-A41O-07	0.755467008820983	PRAD	Cancer
TCGA-CN-4726-01A-01R-1436-07	0.848261696451572	HNSC	Cancer
TCGA-CR-7392-01A-11R-2016-07	8.63284204807962	HNSC	Cancer
TCGA-EM-A3OB-01A-11R-A220-07	0.356846320348572	THCA	Cancer
TCGA-S9-A7QW-01A-11R-A34F-07	0.0820450219788926	LGG	Cancer
TCGA-ZG-A9L5-01A-12R-A41O-07	0.605520122835764	PRAD	Cancer
TCGA-YL-A8HK-01A-11R-A36G-07	1.26289620431332	PRAD	Cancer
TCGA-DD-AAW1-01A-11R-A41C-07	1.10618383912111	LIHC	Cancer
TCGA-C5-A1BI-01B-11R-A13Y-07	11.3743883807724	CESC	Cancer
TCGA-AO-A03O-01A-11R-A00Z-07	2.70578267318081	BRCA	Cancer
TCGA-66-2744-01A-01R-0980-07	25.7131804906291	LUSC	Cancer
TCGA-SL-A6JA-01A-11R-A31O-07	0.468361047123032	UCEC	Cancer
TCGA-KN-8423-01A-11R-2315-07	1.39616925877884	KICH	Cancer
TCGA-E2-A2P6-01A-11R-A19W-07	0.515761167906144	BRCA	Cancer
TCGA-AB-2925-03A-01T-0735-13	1.92149401184867	LAML	Cancer
TCGA-CE-A3MD-01A-11R-A20F-07	2.47833073992009	THCA	Cancer
TCGA-80-5611-01A-01R-1628-07	4.24776231103992	LUAD	Cancer
TCGA-MP-A4TK-01A-11R-A24X-07	3.62179501397915	LUAD	Cancer
TCGA-E2-A15J-01A-11R-A12P-07	0.247251801517324	BRCA	Cancer
TCGA-AB-2869-03A-01T-0735-13	29.7574095832601	LAML	Cancer
TCGA-86-7713-01A-11R-2066-07	1.65232643966055	LUAD	Cancer
TCGA-UB-AA0U-01A-11R-A38B-07	1.53991885275823	LIHC	Cancer
TCGA-D7-A6EX-01A-11R-A31P-31	1.14546815517792	STAD	Cancer
TCGA-KU-A66S-01A-21R-A30B-07	21.668012611735	HNSC	Cancer
TCGA-44-6146-11A-01R-1858-07	16.6348669354768	LUAD	Normal
TCGA-AP-A1DH-01A-31R-A137-07	14.7764043131979	UCEC	Cancer
TCGA-BH-A0AY-11A-23R-A089-07	4.4957455328141	BRCA	Normal
TCGA-BK-A6W4-01A-12R-A34R-07	4.24842590108224	UCEC	Cancer
TCGA-E9-A22G-01A-11R-A157-07	1.70732034438545	BRCA	Cancer
TCGA-BK-A13B-01A-51R-A22K-07	0.818964762265641	UCEC	Cancer
TCGA-BK-A0CB-11A-33R-A104-07	1.92368006802566	UCEC	Normal
TCGA-12-0619-01A-01R-1849-01	4.41448465636276	GBM	Cancer
TCGA-AC-A3BB-01A-21R-A19W-07	5.88389547904471	BRCA	Cancer
TCGA-49-6744-11A-01R-1858-07	10.6670595551628	LUAD	Normal
TCGA-EY-A1GC-01A-11R-A13S-07	4.08573690381341	UCEC	Cancer
TCGA-DJ-A3UY-01A-21R-A22L-07	1.78156909779816	THCA	Cancer
TCGA-DD-AAVX-01A-11R-A41C-07	2.37029312085451	LIHC	Cancer
TCGA-DJ-A3UK-01A-11R-A22L-07	1.11109510228827	THCA	Cancer
TCGA-AA-A02K-01A-03R-A32Y-07	0.488662543944338	COAD	Cancer
TCGA-AB-3005-03A-01T-0736-13	5.60449645231597	LAML	Cancer
TCGA-KM-8440-01A-11R-2315-07	1.60664405286	KICH	Cancer
TCGA-KK-A59X-01A-11R-A29R-07	0.232700986513671	PRAD	Cancer
TCGA-D8-A27V-01A-12R-A17B-07	1.29100139593462	BRCA	Cancer
TCGA-G4-6310-01A-11R-1723-07	0.175582040812993	COAD	Cancer
TCGA-S9-A7J2-01A-11R-A34F-07	0.182317482135969	LGG	Cancer
TCGA-E8-A413-01A-21R-A23N-07	1.85536726862238	THCA	Cancer
TCGA-UZ-A9PS-01A-11R-A42S-07	0.630283803085756	KIRP	Cancer
TCGA-W5-AA31-11A-11R-A41I-07	1.36535620258799	CHOL	Normal
TCGA-EJ-5530-01A-01R-1580-07	0.883472033988278	PRAD	Cancer
TCGA-CZ-5467-11A-01R-1503-07	0.966959372116437	KIRC	Normal
TCGA-AA-3525-11A-01R-A32Z-07	7.97325517428854	COAD	Normal
TCGA-B0-5115-01A-01R-1420-07	10.9575208585524	KIRC	Cancer
TCGA-HT-7880-01A-11R-2403-07	0.8548469902227	LGG	Cancer
TCGA-4Z-AA7Q-01A-11R-A39I-07	11.2258548013746	BLCA	Cancer
TCGA-AB-2815-03A-01T-0734-13	4.48552923038202	LAML	Cancer
TCGA-BQ-7059-11A-01R-1965-07	2.03661642226004	KIRP	Normal
TCGA-CN-5366-01A-01R-1436-07	6.99376269102741	HNSC	Cancer
TCGA-A1-A0SE-01A-11R-A084-07	1.43028848627312	BRCA	Cancer
TCGA-DD-A4NO-01A-11R-A28V-07	1.39011879649409	LIHC	Cancer
TCGA-51-6867-01A-11R-2045-07	12.4527690127651	LUSC	Cancer
TCGA-EW-A1J3-01A-11R-A13Q-07	0.365521585525469	BRCA	Cancer
TCGA-DC-6156-01A-11R-1660-07	3.66268040162068	READ	Cancer
TCGA-CV-7432-11A-01R-2132-07	1.50900637751828	HNSC	Normal
TCGA-22-1000-01A-01R-A32Z-07	6.03777761588336	LUSC	Cancer
TCGA-BP-4177-01A-02R-1420-07	2.56871359185984	KIRC	Cancer
TCGA-P5-A731-01A-11R-A32Q-07	0.39268356497933	LGG	Cancer
TCGA-B5-A11F-01A-11R-A10J-07	2.82252669313682	UCEC	Cancer
TCGA-KK-A7AV-01A-11R-A32O-07	5.16763500371887	PRAD	Cancer
TCGA-UN-AAZ9-01A-11R-A38C-07	4.33956169241312	KIRP	Cancer
TCGA-BR-8081-01A-11R-2343-13	8.64253240865177	STAD	Cancer
TCGA-XF-AAN2-01A-11R-A42T-07	9.7778236542638	BLCA	Cancer
TCGA-AA-3947-01A-01R-1022-07	0.908739824894705	COAD	Cancer
TCGA-AX-A2HA-11A-11R-A18M-07	9.28107743131679	UCEC	Normal
TCGA-NK-A7XE-01A-12R-A405-07	2.01435461571046	LUSC	Cancer
TCGA-DJ-A4V0-01A-11R-A250-07	7.13214373600074	THCA	Cancer
TCGA-BS-A0UT-01A-11R-A104-07	0.279051839988727	UCEC	Cancer
TCGA-AK-3456-01A-02R-1325-07	2.84976748023773	KIRC	Cancer
TCGA-C4-A0F6-01A-11R-A10U-07	1.33935716315015	BLCA	Cancer
TCGA-BI-A0VS-01A-11R-A10U-07	5.20898719578989	CESC	Cancer
TCGA-G4-6625-01A-21R-1774-07	7.45090745276165	COAD	Cancer
TCGA-D3-A51F-06A-11R-A266-07	95.320383931391	SKCM	Cancer
TCGA-AR-A0TZ-01A-12R-A084-07	0.472506117794447	BRCA	Cancer
TCGA-OR-A5JF-01A-11R-A29S-07	0.207546515284015	ACC	Cancer
TCGA-97-A4M3-01A-11R-A24X-07	1.00799316113974	LUAD	Cancer
TCGA-DC-6155-01A-11R-1660-07	0.998058739887342	READ	Cancer
TCGA-KL-8324-01A-11R-2315-07	2.76808097429934	KICH	Cancer
TCGA-77-8130-01A-11R-2247-07	0.949508343227293	LUSC	Cancer
TCGA-HT-7691-01A-11R-2256-07	0.373342223868768	LGG	Cancer
TCGA-FF-8047-01A-11R-2213-07	22.3368206153222	DLBC	Cancer
TCGA-FW-A3TV-06A-11R-A239-07	4.21826866967306	SKCM	Cancer
TCGA-FN-7833-01A-11R-2090-07	0.187289539562273	LGG	Cancer
TCGA-37-3792-01A-01R-0980-07	21.6789016522191	LUSC	Cancer
TCGA-C5-A907-01A-11R-A37O-07	7.89637019788133	CESC	Cancer
TCGA-N7-A4Y0-01A-12R-A28V-07	19.4462586894009	UCS	Cancer
TCGA-DI-A1BY-01A-21R-A137-07	4.14484706290746	UCEC	Cancer
TCGA-EL-A4K9-01A-11R-A250-07	1.98488183129088	THCA	Cancer
TCGA-N8-A4PM-01A-11R-A28V-07	1.00391029451854	UCS	Cancer
TCGA-VQ-A91Q-01A-12R-A414-31	0.980967596889738	STAD	Cancer
TCGA-AA-A00J-01A-02R-A002-07	2.94798985036574	COAD	Cancer
TCGA-K4-A54R-01A-11R-A26T-07	22.9754174328604	BLCA	Cancer
TCGA-WE-A8ZO-06A-11R-A37K-07	10.0268453213337	SKCM	Cancer
TCGA-86-6562-01A-11R-1755-07	3.3801451421398	LUAD	Cancer
TCGA-AB-2911-03A-01T-0734-13	11.2574183861652	LAML	Cancer
TCGA-E2-A1B1-01A-21R-A12P-07	2.70105082702261	BRCA	Cancer
TCGA-YL-A8SA-01A-21R-A37L-07	0.519442039362391	PRAD	Cancer
TCGA-QH-A870-01A-11R-A36H-07	0.106909281197387	LGG	Cancer
TCGA-DJ-A2Q3-01A-11R-A18C-07	3.2372579707708	THCA	Cancer
TCGA-FP-8211-01A-11R-2343-13	3.22398369767305	STAD	Cancer
TCGA-DB-A4XA-01A-11R-A26U-07	0.56029586851271	LGG	Cancer
TCGA-FE-A23A-01A-11R-A16R-07	4.59880221642029	THCA	Cancer
TCGA-D8-A1JA-01A-11R-A13Q-07	0.67394913040433	BRCA	Cancer
TCGA-EP-A12J-11A-11R-A131-07	2.92961776291876	LIHC	Normal
TCGA-HC-A6AQ-01A-11R-A30B-07	1.82942241510843	PRAD	Cancer
